customer_id,customer_name,email,phone,city,state,country,customer_segment,registration_date,last_login,updated_date
CUST02652,Sarah Jackson,sarah.jackson@gmail.com,+43-5554-340009,Berlin,ON,MX,Standard,2024-07-27,2025-11-11 14:45:23,2025-11-10 14:45:23
CUST02653,Jessica Taylor,jessica.taylor@email.com,+47-9435-787028,Mumbai,MH,IT,Premium,2024-01-02,2025-11-13 14:45:23,2025-11-08 14:45:23
CUST02654,Emily Thomas,emily.thomas@gmail.com,+29-3538-779241,Tokyo,ON,SE,Premium,2024-01-21,2025-11-10 14:45:23,2025-11-09 14:45:23
CUST02655,James Davis,james.davis@gmail.com,+11-4398-199361,Paris,BE,CA,Premium,2024-12-29,2025-11-06 14:45:23,2025-11-08 14:45:23
CUST02656,James Taylor,james.taylor@gmail.com,+64-9086-204578,Toronto,TK,UK,Standard,2024-03-31,2025-11-04 14:45:23,2025-11-12 14:45:23
CUST02657,Michael Moore,michael.moore@company.com,+84-9355-881304,Tokyo,BE,MX,Standard,2024-03-12,2025-11-04 14:45:23,2025-11-09 14:45:23
CUST02658,David Moore,david.moore@email.com,+80-4281-448923,Berlin,LN,MX,Standard,2024-05-14,2025-11-04 14:45:23,2025-11-11 14:45:23
CUST02659,Michael Davis,michael.davis@gmail.com,+96-6303-642187,London,IDF,AU,Basic,2024-03-09,2025-11-12 14:45:23,2025-11-11 14:45:23
CUST02660,Robert Johnson,robert.johnson@yahoo.com,+22-5946-193215,New York,TK,FR,Premium,2024-01-17,2025-11-03 14:45:23,2025-11-09 14:45:23
CUST02661,John Moore,john.moore@email.com,+90-2329-214034,Paris,TK,MX,Standard,2024-08-26,2025-11-03 14:45:23,2025-11-11 14:45:23
CUST02662,John Anderson,john.anderson@yahoo.com,+26-8888-159658,London,BE,CA,Premium,2024-06-19,2025-11-12 14:45:23,2025-11-11 14:45:23
CUST02663,Sarah Johnson,sarah.johnson@yahoo.com,+10-2234-995208,Tokyo,TK,NL,Basic,2024-10-19,2025-11-12 14:45:23,2025-11-08 14:45:23
CUST02664,John Moore,john.moore@gmail.com,+5-1411-901217,Berlin,LN,NL,Basic,2024-03-25,2025-11-13 14:45:23,2025-11-11 14:45:23
CUST02665,Michael Brown,michael.brown@company.com,+83-9650-251706,Berlin,NSW,IT,Basic,2024-07-16,2025-11-07 14:45:23,2025-11-13 14:45:23
CUST02666,Jessica Brown,jessica.brown@gmail.com,+90-3813-152896,Tokyo,ON,FR,Standard,2024-09-14,2025-11-10 14:45:23,2025-11-08 14:45:23
CUST02667,David Thomas,david.thomas@company.com,+86-7829-323786,Tokyo,NSW,IN,Standard,2024-08-19,2025-11-09 14:45:23,2025-11-08 14:45:23
CUST02668,Linda Davis,linda.davis@email.com,+19-4385-344840,Paris,IDF,CA,Standard,2024-09-02,2025-11-12 14:45:23,2025-11-10 14:45:23
CUST02669,David Johnson,david.johnson@gmail.com,+49-5611-454711,New York,LN,MX,Basic,2024-05-22,2025-11-04 14:45:23,2025-11-13 14:45:23
CUST02670,Michael Jackson,michael.jackson@yahoo.com,+28-9873-470084,New York,BE,AU,Premium,2024-10-12,2025-11-08 14:45:23,2025-11-12 14:45:23
CUST02671,James Jackson,james.jackson@yahoo.com,+4-5017-675585,Berlin,IDF,CN,Basic,2024-12-20,2025-11-12 14:45:23,2025-11-11 14:45:23
CUST02672,Sarah Moore,sarah.moore@yahoo.com,+91-6415-849685,Berlin,TK,MX,Standard,2024-06-05,2025-11-07 14:45:23,2025-11-12 14:45:23
CUST02673,Linda Wilson,linda.wilson@company.com,+78-2149-649851,Mumbai,MH,DE,Standard,2024-04-13,2025-11-09 14:45:23,2025-11-11 14:45:23
CUST02674,John Brown,john.brown@company.com,+16-9408-747698,Toronto,BE,BR,Standard,2024-01-18,2025-11-06 14:45:23,2025-11-08 14:45:23
CUST02675,John Taylor,john.taylor@email.com,+60-4797-390218,New York,NSW,IT,Basic,2024-02-27,2025-11-07 14:45:23,2025-11-08 14:45:23
CUST02676,Linda Wilson,linda.wilson@email.com,+11-4607-982750,Tokyo,TK,JP,Basic,2024-05-08,2025-11-08 14:45:23,2025-11-11 14:45:23
CUST02677,John Wilson,john.wilson@company.com,+89-3715-448730,Berlin,NY,US,Standard,2024-12-04,2025-11-03 14:45:23,2025-11-09 14:45:23
CUST02678,James Davis,james.davis@company.com,+44-1360-358633,Paris,LN,JP,Standard,2024-12-04,2025-11-06 14:45:23,2025-11-10 14:45:23
CUST02679,Linda Taylor,linda.taylor@company.com,+33-9464-467918,London,MH,CA,Standard,2024-04-23,2025-11-05 14:45:23,2025-11-10 14:45:23
CUST02680,John Moore,john.moore@email.com,+36-5691-182643,London,BE,NL,Standard,2024-11-25,2025-11-11 14:45:23,2025-11-11 14:45:23
CUST02681,Jessica Anderson,jessica.anderson@gmail.com,+4-5464-339206,Toronto,BE,IN,Standard,2024-09-20,2025-11-13 14:45:23,2025-11-09 14:45:23
CUST02682,Linda Anderson,linda.anderson@company.com,+92-7442-639849,Tokyo,LN,AU,Standard,2024-10-09,2025-11-13 14:45:23,2025-11-11 14:45:23
CUST02683,John Brown,john.brown@yahoo.com,+37-4133-799384,New York,TK,JP,Premium,2024-11-11,2025-11-10 14:45:23,2025-11-09 14:45:23
CUST02684,Michael Smith,michael.smith@gmail.com,+36-2229-572792,Paris,IDF,JP,Basic,2024-07-20,2025-11-08 14:45:23,2025-11-13 14:45:23
CUST02685,Jessica Smith,jessica.smith@company.com,+64-1915-970092,Tokyo,NSW,SE,Premium,2024-10-08,2025-11-12 14:45:23,2025-11-13 14:45:23
CUST02686,David Jackson,david.jackson@email.com,+34-3484-413853,Paris,IDF,BR,Standard,2024-05-28,2025-11-13 14:45:23,2025-11-10 14:45:23
CUST02687,Sarah Anderson,sarah.anderson@yahoo.com,+74-1891-382284,New York,MH,CA,Basic,2024-12-11,2025-11-05 14:45:23,2025-11-08 14:45:23
CUST02688,Emily Jackson,emily.jackson@yahoo.com,+81-4417-159533,Mumbai,MH,NL,Basic,2024-06-09,2025-11-08 14:45:23,2025-11-12 14:45:23
CUST02689,Emily Smith,emily.smith@email.com,+78-5640-479355,Berlin,MH,CA,Basic,2024-10-03,2025-11-09 14:45:23,2025-11-12 14:45:23
CUST02690,Emily Anderson,emily.anderson@yahoo.com,+11-1561-504764,Tokyo,NSW,SE,Standard,2024-10-05,2025-11-13 14:45:23,2025-11-09 14:45:23
CUST02691,David Thomas,david.thomas@gmail.com,+38-5485-500403,Toronto,MH,AU,Premium,2024-01-09,2025-11-07 14:45:23,2025-11-09 14:45:23
CUST02692,Jessica Davis,jessica.davis@email.com,+16-3514-179251,Sydney,MH,SE,Standard,2024-11-02,2025-11-12 14:45:23,2025-11-10 14:45:23
CUST02693,James Thomas,james.thomas@company.com,+35-4828-293939,Mumbai,BE,CN,Standard,2024-10-04,2025-11-07 14:45:23,2025-11-10 14:45:23
CUST02694,John Anderson,john.anderson@company.com,+82-8954-557152,Tokyo,NSW,MX,Standard,2024-05-18,2025-11-04 14:45:23,2025-11-12 14:45:23
CUST02695,Patricia Davis,patricia.davis@email.com,+98-5821-917465,Paris,MH,DE,Basic,2024-09-27,2025-11-09 14:45:23,2025-11-08 14:45:23
CUST02696,James Smith,james.smith@email.com,+33-1928-450261,Tokyo,NY,AU,Standard,2024-12-17,2025-11-03 14:45:23,2025-11-09 14:45:23
CUST02697,Robert Brown,robert.brown@yahoo.com,+34-8074-161555,Tokyo,TK,IN,Premium,2024-02-14,2025-11-04 14:45:23,2025-11-10 14:45:23
CUST02698,Michael Moore,michael.moore@company.com,+28-8463-130951,London,NY,IN,Standard,2024-02-21,2025-11-06 14:45:23,2025-11-10 14:45:23
CUST02699,Jessica Davis,jessica.davis@yahoo.com,+4-7372-201917,Sydney,TK,ES,Standard,2024-07-31,2025-11-04 14:45:23,2025-11-09 14:45:23
CUST02700,Sarah Wilson,sarah.wilson@yahoo.com,+77-6321-811349,Toronto,ON,BR,Standard,2024-05-07,2025-11-04 14:45:23,2025-11-12 14:45:23
CUST02701,Linda Taylor,linda.taylor@company.com,+4-1336-233491,Paris,TK,UK,Standard,2024-03-27,2025-11-11 14:45:23,2025-11-08 14:45:23
CUST02702,Patricia Moore,patricia.moore@yahoo.com,+8-7971-119860,Paris,BE,BR,Basic,2024-04-03,2025-11-08 14:45:23,2025-11-09 14:45:23
CUST02703,Sarah Moore,sarah.moore@email.com,+69-5610-925360,London,BE,ES,Standard,2024-04-14,2025-11-10 14:45:23,2025-11-12 14:45:23
CUST02704,Michael Anderson,michael.anderson@email.com,+13-8989-937671,Mumbai,NY,DE,Standard,2024-09-09,2025-11-03 14:45:23,2025-11-11 14:45:23
CUST02705,Emily Moore,emily.moore@company.com,+25-8207-810633,Berlin,BE,CA,Basic,2024-11-05,2025-11-07 14:45:23,2025-11-11 14:45:23
CUST02706,Linda Thomas,linda.thomas@email.com,+73-5099-205770,Paris,BE,IT,Basic,2024-01-19,2025-11-05 14:45:23,2025-11-08 14:45:23
CUST02707,Jessica Jackson,jessica.jackson@email.com,+96-6642-379418,Tokyo,NSW,JP,Standard,2024-01-23,2025-11-04 14:45:23,2025-11-08 14:45:23
CUST02708,Linda Brown,linda.brown@yahoo.com,+66-9790-944034,London,ON,JP,Standard,2024-02-14,2025-11-07 14:45:23,2025-11-12 14:45:23
CUST02709,Robert Thomas,robert.thomas@yahoo.com,+43-4502-932447,London,MH,FR,Standard,2024-10-28,2025-11-07 14:45:23,2025-11-08 14:45:23
CUST02710,John Anderson,john.anderson@company.com,+60-4148-543792,Tokyo,MH,AU,Basic,2024-10-28,2025-11-04 14:45:23,2025-11-08 14:45:23
CUST02711,James Jackson,james.jackson@email.com,+11-7722-715439,Berlin,LN,CA,Premium,2024-06-07,2025-11-12 14:45:23,2025-11-12 14:45:23
CUST02712,Robert Thomas,robert.thomas@company.com,+59-9948-601702,Paris,NY,CN,Basic,2024-02-09,2025-11-04 14:45:23,2025-11-12 14:45:23
CUST02713,Michael Johnson,michael.johnson@yahoo.com,+3-6078-518680,London,MH,CN,Basic,2024-05-08,2025-11-03 14:45:23,2025-11-10 14:45:23
CUST02714,Linda Moore,linda.moore@email.com,+82-2677-522482,Sydney,ON,NL,Premium,2024-03-29,2025-11-13 14:45:23,2025-11-11 14:45:23
CUST02715,Robert Wilson,robert.wilson@gmail.com,+23-4160-994117,Toronto,IDF,UK,Basic,2024-11-17,2025-11-05 14:45:23,2025-11-13 14:45:23
CUST02716,Robert Johnson,robert.johnson@yahoo.com,+15-7974-135428,Sydney,MH,JP,Basic,2024-12-07,2025-11-08 14:45:23,2025-11-08 14:45:23
CUST02717,Linda Brown,linda.brown@company.com,+26-4440-728565,New York,LN,FR,Standard,2024-07-03,2025-11-07 14:45:23,2025-11-11 14:45:23
CUST02718,Michael Davis,michael.davis@yahoo.com,+31-5461-749096,New York,LN,CA,Standard,2024-11-15,2025-11-10 14:45:23,2025-11-09 14:45:23
CUST02719,Michael Smith,michael.smith@email.com,+50-7807-291796,Tokyo,TK,JP,Standard,2024-12-29,2025-11-12 14:45:23,2025-11-13 14:45:23
CUST02720,Linda Jackson,linda.jackson@gmail.com,+61-5346-357292,Tokyo,IDF,NL,Standard,2024-02-27,2025-11-12 14:45:23,2025-11-13 14:45:23
CUST02721,James Brown,james.brown@yahoo.com,+71-3162-716377,Mumbai,MH,FR,Standard,2024-08-07,2025-11-03 14:45:23,2025-11-08 14:45:23
CUST02722,Robert Johnson,robert.johnson@gmail.com,+91-4092-552887,New York,LN,ES,Premium,2024-08-18,2025-11-10 14:45:23,2025-11-11 14:45:23
CUST02723,Patricia Taylor,patricia.taylor@yahoo.com,+90-1345-111661,New York,BE,IT,Standard,2024-11-08,2025-11-11 14:45:23,2025-11-13 14:45:23
CUST02724,David Smith,david.smith@yahoo.com,+88-2536-126512,London,TK,UK,Basic,2024-03-25,2025-11-11 14:45:23,2025-11-10 14:45:23
CUST02725,David Anderson,david.anderson@gmail.com,+39-6134-650146,Berlin,NY,BR,Premium,2024-07-07,2025-11-10 14:45:23,2025-11-12 14:45:23
CUST02726,Linda Anderson,linda.anderson@company.com,+45-1027-880102,New York,TK,IT,Basic,2024-12-06,2025-11-12 14:45:23,2025-11-09 14:45:23
CUST02727,Emily Taylor,emily.taylor@email.com,+70-9236-445888,Berlin,MH,CN,Basic,2024-10-26,2025-11-11 14:45:23,2025-11-13 14:45:23
CUST02728,David Taylor,david.taylor@gmail.com,+34-6723-193755,Toronto,NSW,JP,Standard,2024-10-15,2025-11-10 14:45:23,2025-11-08 14:45:23
CUST02729,David Thomas,david.thomas@email.com,+7-7326-791874,Mumbai,NSW,ES,Basic,2024-10-21,2025-11-07 14:45:23,2025-11-13 14:45:23
CUST02730,Linda Taylor,linda.taylor@company.com,+56-9232-456259,Mumbai,ON,UK,Premium,2024-12-15,2025-11-07 14:45:23,2025-11-09 14:45:23
CUST02731,Michael Johnson,michael.johnson@company.com,+98-1653-376593,Paris,BE,CA,Basic,2024-06-25,2025-11-03 14:45:23,2025-11-09 14:45:23
CUST02732,James Brown,james.brown@email.com,+55-4162-751373,Mumbai,MH,SE,Premium,2024-05-11,2025-11-09 14:45:23,2025-11-08 14:45:23
CUST02733,Linda Davis,linda.davis@email.com,+65-2376-863625,Sydney,NSW,AU,Standard,2024-09-23,2025-11-07 14:45:23,2025-11-11 14:45:23
CUST02734,Sarah Smith,sarah.smith@company.com,+71-2013-242862,London,LN,IN,Basic,2024-01-08,2025-11-07 14:45:23,2025-11-08 14:45:23
CUST02735,Michael Thomas,michael.thomas@gmail.com,+8-8595-780410,New York,IDF,CN,Standard,2024-08-11,2025-11-13 14:45:23,2025-11-11 14:45:23
CUST02736,Emily Moore,emily.moore@gmail.com,+64-4982-502945,Paris,NSW,SE,Standard,2024-07-22,2025-11-12 14:45:23,2025-11-10 14:45:23
CUST02737,James Moore,james.moore@yahoo.com,+81-9847-580248,Tokyo,NSW,NL,Standard,2024-06-12,2025-11-10 14:45:23,2025-11-11 14:45:23
CUST02738,David Davis,david.davis@gmail.com,+85-4005-462851,New York,IDF,UK,Standard,2024-04-04,2025-11-13 14:45:23,2025-11-08 14:45:23
CUST02739,John Jackson,john.jackson@yahoo.com,+29-4970-874011,Berlin,NY,CA,Standard,2024-04-13,2025-11-12 14:45:23,2025-11-13 14:45:23
CUST02740,David Wilson,david.wilson@company.com,+87-1696-883363,Berlin,NY,JP,Standard,2024-01-30,2025-11-08 14:45:23,2025-11-08 14:45:23
CUST02741,Robert Smith,robert.smith@email.com,+63-5563-393829,New York,BE,UK,Basic,2024-10-27,2025-11-06 14:45:23,2025-11-09 14:45:23
CUST02742,Jessica Davis,jessica.davis@gmail.com,+4-4968-363154,Mumbai,BE,AU,Standard,2024-03-07,2025-11-09 14:45:23,2025-11-08 14:45:23
CUST02743,Linda Brown,linda.brown@gmail.com,+36-1683-358069,Sydney,LN,IN,Standard,2024-02-03,2025-11-04 14:45:23,2025-11-09 14:45:23
CUST02744,David Thomas,david.thomas@gmail.com,+36-1114-224238,Toronto,NSW,MX,Standard,2024-03-12,2025-11-06 14:45:23,2025-11-10 14:45:23
CUST02745,John Johnson,john.johnson@email.com,+65-4007-969843,Mumbai,NY,UK,Standard,2024-02-28,2025-11-06 14:45:23,2025-11-12 14:45:23
CUST02746,John Johnson,john.johnson@email.com,+45-9946-705218,Toronto,NY,MX,Standard,2024-11-23,2025-11-11 14:45:23,2025-11-09 14:45:23
CUST02747,Patricia Jackson,patricia.jackson@company.com,+6-4576-600680,Paris,MH,IT,Standard,2024-09-17,2025-11-13 14:45:23,2025-11-09 14:45:23
CUST02748,Emily Brown,emily.brown@yahoo.com,+33-1234-671425,Berlin,BE,DE,Standard,2024-06-20,2025-11-10 14:45:23,2025-11-08 14:45:23
CUST02749,James Moore,james.moore@company.com,+55-1782-271074,Berlin,NY,UK,Standard,2024-03-09,2025-11-03 14:45:23,2025-11-13 14:45:23
CUST02750,John Anderson,john.anderson@yahoo.com,+18-2920-302777,Mumbai,NSW,DE,Basic,2024-03-07,2025-11-09 14:45:23,2025-11-10 14:45:23
CUST02751,Patricia Anderson,patricia.anderson@email.com,+7-9290-215773,Berlin,BE,US,Standard,2024-04-21,2025-11-05 14:45:23,2025-11-08 14:45:23
CUST02752,Linda Wilson,linda.wilson@gmail.com,+92-7830-856445,Toronto,TK,MX,Premium,2024-11-20,2025-11-06 14:45:23,2025-11-09 14:45:23
CUST02753,Sarah Moore,sarah.moore@gmail.com,+61-3669-955033,Tokyo,MH,CN,Standard,2024-04-14,2025-11-12 14:45:23,2025-11-12 14:45:23
CUST02754,David Thomas,david.thomas@yahoo.com,+23-6811-672609,New York,ON,CN,Basic,2024-12-01,2025-11-11 14:45:23,2025-11-12 14:45:23
CUST02755,Jessica Smith,jessica.smith@email.com,+81-7978-984229,Toronto,TK,ES,Standard,2024-04-20,2025-11-05 14:45:23,2025-11-10 14:45:23
CUST02756,Robert Taylor,robert.taylor@email.com,+70-2566-777437,Berlin,TK,UK,Basic,2024-11-07,2025-11-04 14:45:23,2025-11-12 14:45:23
CUST02757,James Thomas,james.thomas@email.com,+82-3373-718568,Toronto,IDF,CA,Standard,2024-06-06,2025-11-06 14:45:23,2025-11-10 14:45:23
CUST02758,Michael Jackson,michael.jackson@yahoo.com,+88-2854-410643,London,IDF,BR,Standard,2024-12-18,2025-11-10 14:45:23,2025-11-13 14:45:23
CUST02759,David Thomas,david.thomas@yahoo.com,+20-4504-903232,Berlin,LN,FR,Premium,2024-10-27,2025-11-07 14:45:23,2025-11-13 14:45:23
CUST02760,Jessica Taylor,jessica.taylor@gmail.com,+6-9245-712196,Sydney,NY,JP,Basic,2024-10-10,2025-11-03 14:45:23,2025-11-13 14:45:23
CUST02761,John Wilson,john.wilson@gmail.com,+34-2773-498982,Sydney,NSW,IN,Standard,2024-12-18,2025-11-04 14:45:23,2025-11-09 14:45:23
CUST02762,Sarah Wilson,sarah.wilson@email.com,+83-4269-903976,Sydney,BE,US,Standard,2024-09-27,2025-11-11 14:45:23,2025-11-08 14:45:23
CUST02763,James Jackson,james.jackson@company.com,+85-5703-562524,Berlin,MH,US,Standard,2024-09-26,2025-11-13 14:45:23,2025-11-08 14:45:23
CUST02764,Patricia Jackson,patricia.jackson@company.com,+15-7626-226090,New York,LN,US,Basic,2024-03-25,2025-11-04 14:45:23,2025-11-08 14:45:23
CUST02765,Sarah Jackson,sarah.jackson@company.com,+75-9117-289712,Toronto,MH,IT,Standard,2024-01-18,2025-11-03 14:45:23,2025-11-08 14:45:23
CUST02766,Emily Brown,emily.brown@gmail.com,+5-6774-833417,New York,NSW,SE,Standard,2024-11-22,2025-11-10 14:45:23,2025-11-10 14:45:23
CUST02767,Emily Smith,emily.smith@company.com,+96-1939-824875,Paris,BE,US,Standard,2024-11-20,2025-11-10 14:45:23,2025-11-12 14:45:23
CUST02768,Robert Smith,robert.smith@company.com,+19-6449-895028,New York,LN,SE,Premium,2024-04-15,2025-11-09 14:45:23,2025-11-12 14:45:23
CUST02769,Jessica Johnson,jessica.johnson@company.com,+56-9244-953438,London,NSW,BR,Standard,2024-10-06,2025-11-12 14:45:23,2025-11-10 14:45:23
CUST02770,Michael Johnson,michael.johnson@email.com,+92-7397-353489,New York,TK,ES,Basic,2024-11-01,2025-11-04 14:45:23,2025-11-08 14:45:23
CUST02771,Jessica Brown,jessica.brown@gmail.com,+2-8472-677934,Toronto,IDF,NL,Standard,2024-02-03,2025-11-03 14:45:23,2025-11-09 14:45:23
CUST02772,Linda Jackson,linda.jackson@email.com,+86-9607-895568,Sydney,NSW,NL,Basic,2024-02-07,2025-11-06 14:45:23,2025-11-08 14:45:23
CUST02773,Linda Johnson,linda.johnson@yahoo.com,+83-8127-518300,London,NSW,CA,Standard,2024-02-03,2025-11-04 14:45:23,2025-11-11 14:45:23
CUST02774,James Brown,james.brown@company.com,+63-1498-200572,Berlin,LN,IT,Premium,2024-09-25,2025-11-03 14:45:23,2025-11-10 14:45:23
CUST02775,Michael Moore,michael.moore@company.com,+34-3333-108750,Tokyo,MH,FR,Standard,2024-09-28,2025-11-03 14:45:23,2025-11-08 14:45:23
CUST02776,Jessica Thomas,jessica.thomas@yahoo.com,+43-4711-687908,New York,ON,BR,Standard,2024-03-28,2025-11-11 14:45:23,2025-11-10 14:45:23
CUST02777,Jessica Brown,jessica.brown@yahoo.com,+87-8214-317206,New York,BE,IN,Basic,2024-01-05,2025-11-06 14:45:23,2025-11-10 14:45:23
CUST02778,Jessica Brown,jessica.brown@gmail.com,+73-9875-221029,New York,MH,UK,Basic,2024-09-30,2025-11-11 14:45:23,2025-11-10 14:45:23
CUST02779,John Wilson,john.wilson@gmail.com,+90-1154-531507,New York,NSW,US,Standard,2024-09-14,2025-11-12 14:45:23,2025-11-11 14:45:23
CUST02780,Linda Wilson,linda.wilson@company.com,+35-8069-892829,New York,BE,CA,Standard,2024-09-15,2025-11-07 14:45:23,2025-11-10 14:45:23
CUST02781,Robert Anderson,robert.anderson@email.com,+55-3432-802827,Paris,BE,AU,Standard,2024-10-06,2025-11-03 14:45:23,2025-11-08 14:45:23
CUST02782,Robert Brown,robert.brown@email.com,+76-6574-602135,Sydney,BE,BR,Basic,2024-07-24,2025-11-05 14:45:23,2025-11-11 14:45:23
CUST02783,John Jackson,john.jackson@company.com,+91-1953-736208,Sydney,NY,IT,Standard,2024-10-23,2025-11-06 14:45:23,2025-11-08 14:45:23
CUST02784,Patricia Smith,patricia.smith@gmail.com,+78-4636-971346,Berlin,NY,SE,Basic,2024-11-09,2025-11-08 14:45:23,2025-11-12 14:45:23
CUST02785,James Johnson,james.johnson@yahoo.com,+52-7198-541959,Mumbai,TK,DE,Standard,2024-03-17,2025-11-07 14:45:23,2025-11-13 14:45:23
CUST02786,Sarah Smith,sarah.smith@gmail.com,+86-5960-640650,Sydney,NSW,AU,Standard,2024-03-12,2025-11-03 14:45:23,2025-11-12 14:45:23
CUST02787,James Davis,james.davis@gmail.com,+39-1984-775461,Berlin,LN,IN,Standard,2024-01-27,2025-11-04 14:45:23,2025-11-11 14:45:23
CUST02788,Sarah Smith,sarah.smith@email.com,+78-1335-493894,New York,LN,FR,Premium,2024-05-27,2025-11-10 14:45:23,2025-11-08 14:45:23
CUST02789,David Anderson,david.anderson@gmail.com,+10-3635-130811,Mumbai,LN,SE,Standard,2024-11-19,2025-11-09 14:45:23,2025-11-13 14:45:23
CUST02790,Sarah Anderson,sarah.anderson@yahoo.com,+34-5247-344917,London,NY,CN,Basic,2024-03-01,2025-11-06 14:45:23,2025-11-08 14:45:23
CUST02791,Robert Smith,robert.smith@email.com,+60-3502-460745,Tokyo,NSW,CA,Basic,2024-05-14,2025-11-03 14:45:23,2025-11-11 14:45:23
CUST02792,James Wilson,james.wilson@email.com,+53-8121-525290,Tokyo,LN,SE,Standard,2024-11-05,2025-11-05 14:45:23,2025-11-11 14:45:23
CUST02793,Sarah Smith,sarah.smith@gmail.com,+90-3708-291934,London,NSW,UK,Basic,2024-08-13,2025-11-08 14:45:23,2025-11-11 14:45:23
CUST02794,Patricia Brown,patricia.brown@company.com,+68-9143-268453,Berlin,IDF,SE,Basic,2024-02-05,2025-11-11 14:45:23,2025-11-11 14:45:23
CUST02795,James Thomas,james.thomas@yahoo.com,+55-2344-726139,London,NSW,UK,Premium,2024-04-17,2025-11-08 14:45:23,2025-11-09 14:45:23
CUST02796,James Wilson,james.wilson@email.com,+83-2229-845848,Toronto,TK,IT,Premium,2024-06-11,2025-11-11 14:45:23,2025-11-09 14:45:23
CUST02797,Robert Thomas,robert.thomas@yahoo.com,+45-9397-969705,Mumbai,IDF,JP,Standard,2024-03-15,2025-11-09 14:45:23,2025-11-08 14:45:23
CUST02798,Robert Jackson,robert.jackson@email.com,+42-2105-687841,New York,NSW,IT,Basic,2024-08-13,2025-11-05 14:45:23,2025-11-13 14:45:23
CUST02799,John Anderson,john.anderson@gmail.com,+69-9131-606489,Sydney,BE,FR,Standard,2024-12-26,2025-11-12 14:45:23,2025-11-11 14:45:23
CUST02800,James Jackson,james.jackson@company.com,+17-4838-528043,London,IDF,DE,Standard,2024-03-19,2025-11-10 14:45:23,2025-11-12 14:45:23
CUST02801,Jessica Thomas,jessica.thomas@yahoo.com,+50-7995-185665,Toronto,IDF,SE,Basic,2024-07-14,2025-11-06 14:45:23,2025-11-12 14:45:23
CUST02802,Linda Smith,linda.smith@gmail.com,+7-2021-373828,Paris,NSW,FR,Basic,2024-01-30,2025-11-13 14:45:23,2025-11-13 14:45:23
CUST02803,John Brown,john.brown@yahoo.com,+12-1525-461636,Paris,BE,SE,Standard,2024-11-17,2025-11-05 14:45:23,2025-11-10 14:45:23
CUST02804,Emily Anderson,emily.anderson@gmail.com,+50-2656-143101,Tokyo,MH,NL,Standard,2024-06-23,2025-11-08 14:45:23,2025-11-11 14:45:23
CUST02805,John Thomas,john.thomas@company.com,+68-7024-771194,New York,ON,DE,Standard,2024-10-31,2025-11-12 14:45:23,2025-11-11 14:45:23
CUST02806,Linda Moore,linda.moore@gmail.com,+53-4383-295731,Tokyo,IDF,UK,Standard,2024-04-23,2025-11-07 14:45:23,2025-11-08 14:45:23
CUST02807,Jessica Anderson,jessica.anderson@yahoo.com,+30-5156-160689,Berlin,TK,IN,Standard,2024-07-28,2025-11-09 14:45:23,2025-11-12 14:45:23
CUST02808,Robert Brown,robert.brown@gmail.com,+60-4075-476439,Tokyo,LN,MX,Standard,2024-12-10,2025-11-06 14:45:23,2025-11-09 14:45:23
CUST02809,Robert Brown,robert.brown@gmail.com,+71-1092-124803,London,NY,JP,Premium,2024-12-03,2025-11-06 14:45:23,2025-11-12 14:45:23
CUST02810,Michael Jackson,michael.jackson@yahoo.com,+68-5598-695994,London,IDF,SE,Standard,2024-08-20,2025-11-12 14:45:23,2025-11-13 14:45:23
CUST02811,David Anderson,david.anderson@gmail.com,+87-9507-247117,Berlin,MH,NL,Premium,2024-08-11,2025-11-08 14:45:23,2025-11-10 14:45:23
CUST02812,Patricia Davis,patricia.davis@email.com,+40-5627-309289,Sydney,IDF,IT,Premium,2024-11-04,2025-11-10 14:45:23,2025-11-13 14:45:23
CUST02813,Emily Jackson,emily.jackson@yahoo.com,+63-3693-100428,Mumbai,NY,NL,Basic,2024-03-20,2025-11-09 14:45:23,2025-11-11 14:45:23
CUST02814,Linda Thomas,linda.thomas@gmail.com,+64-7723-559734,New York,MH,SE,Standard,2024-10-11,2025-11-09 14:45:23,2025-11-09 14:45:23
CUST02815,Robert Smith,robert.smith@email.com,+95-7904-337048,Sydney,MH,CA,Standard,2024-11-24,2025-11-13 14:45:23,2025-11-09 14:45:23
CUST02816,John Johnson,john.johnson@yahoo.com,+31-2502-643353,Toronto,NSW,CA,Basic,2024-09-13,2025-11-07 14:45:23,2025-11-10 14:45:23
CUST02817,Robert Thomas,robert.thomas@company.com,+62-4106-500255,Mumbai,ON,FR,Basic,2024-08-25,2025-11-11 14:45:23,2025-11-08 14:45:23
CUST02818,Michael Thomas,michael.thomas@email.com,+33-3809-682279,New York,BE,MX,Premium,2024-07-12,2025-11-09 14:45:23,2025-11-11 14:45:23
CUST02819,Jessica Jackson,jessica.jackson@email.com,+83-5918-896877,Mumbai,MH,ES,Standard,2024-07-18,2025-11-03 14:45:23,2025-11-11 14:45:23
CUST02820,Robert Brown,robert.brown@gmail.com,+11-9938-798995,Sydney,ON,MX,Standard,2024-09-14,2025-11-07 14:45:23,2025-11-11 14:45:23
CUST02821,Jessica Wilson,jessica.wilson@email.com,+26-2843-843067,Sydney,IDF,CN,Premium,2024-03-08,2025-11-13 14:45:23,2025-11-10 14:45:23
CUST02822,Robert Jackson,robert.jackson@yahoo.com,+41-7396-292773,Tokyo,NY,CN,Basic,2024-11-14,2025-11-12 14:45:23,2025-11-09 14:45:23
